default_name,version,is_default,rt_id_array,displayed_version_name
Nicolas Cage,"{`"Willy(|’)s Wonderland`"}",f,{20447},Willy's Wonderland
Melony,"{`"SMG4 Bloopers`"}",f,{20448},SMG4 Bloopers
Melony,{SuperMarioGlitchy4},f,{20448},SMG4 Bloopers
Meggy Spletzer,"{`"SMG4 Bloopers`"}",t,{20449},SMG4 Bloopers
Atsuko,"{`"Little Witch Academia`"}",f,{20450},Little Witch Academia
Atsuko,{Kagari},f,{20450},Little Witch Academia
Atsuko,"{`"Luna Nova`"}",f,{20450},Little Witch Academia
Akko,"{`"Little Witch Academia`"}",f,{20450},Little Witch Academia
Akko,{Kagari},f,{20450},Little Witch Academia
Akko,{Izuku},f,{20450},Little Witch Academia
Akko,"{`"Luna Nova`"}",f,{20450},Little Witch Academia
Three Beasts,"{`"Pok(e|é)m(o|a)n Adventures`"}",f,{20451},Pokémon Adventures
Giovanni,"{`"Pok(e|é)m(o|a)n Adventures`"}",f,{20452},Pokémon Adventures
The Worst Togepi,{Pok(e|é)m(o|a)n},t,{20453},Pokémon
Volkner,{Pok(e|é)m(o|a)n},t,{20454},Pokémon
Caserin,{Pok(e|é)m(o|a)n},t,{20455},Pokémon
Caserin,{Luvdisc},t,{20455},Pokémon
Magikarp,"{`"James'? Magikarp`"}",f,{20456},James
Blue,"{`"Blue ?\\(Origins`"}",f,{20457},Pokémon Origins
Blue,"{`"Pok(e|é)m(o|a)n Origins?`"}",f,{20457},Pokémon Origins
Dragonite,"{Lance,`"Pok(e|é)m(o|a)n Generations`"}",f,{20458},Pokémon Generations
Team Poképals,"{`"Mystery Dungeon`"}",t,{20459},Pokémon Mystery Dungeon
Honō,"{`"Mystery Dungeon`"}",f,{20460},Pokémon Mystery Dungeon
Totodile,"{`"Mystery Dungeon`"}",f,{20461},Pokémon Mystery Dungeon
Death,"{`"My Name is Death`"}",f,{20462},My Name is Death
Jake the Dog,"{`"BOOM!? Studios?`"}",f,{20463},BOOM! Studios
Finn the Human,"{`"BOOM!? Studios?`"}",f,{20464},BOOM! Studios
Doctor Fate,"{`"Post(-| )Flash(-| )?point`"}",f,{20465},Post-Flashpoint
Doctor Fate,"{`"Khalid Nassour`"}",f,{1722},Khalid Nassour
The Movement,{DC},f,{20466},New 52
The Movement,"{`"New 52`"}",f,{20466},New 52
The Movement,{Virtue},f,{20466},New 52
The Movement,"{`"Vengeful Moth`"}",f,{20466},New 52
Phelphor,{Chaotic},t,{20467},Chaotic
Blazvatan,{Chaotic},t,{20468},Chaotic
Maxxor,{Chaotic},t,{20469},Chaotic
Bolted Behemoth,"{`"The Winglet`"}",t,{20470},The Winglet
Villain Descendingsword,{Suggs(verse)?},t,{20471},Suggsverse
RED Trio,{Winglet},f,{6670},Fedora Chronicles
Jake Muller,"{`"Resident Evil`"}",t,{20472},Resident Evil
Jake Muller,"{`"RE ?\\d`"}",t,{20472},Resident Evil
Ironwood,"{`"James Ironwood`"}",f,{20473},RWBY
Ironwood,"{`"Adam Taurus`"}",f,{20473},RWBY
Ironwood,{RWBY},f,{20473},RWBY
Roman Torchwick,{Chibi},f,{20474},RWBY Chibi
Katana,"{`"Future State`"}",f,{20475},DC Future State
Jarrod,"{`"Power Rangers`"}",f,{20476},Power Rangers
Jarrod,"{`"Jungle Fury`"}",f,{20476},Power Rangers
Dai Shi,"{`"Power Rangers`"}",t,{20476},Power Rangers
Dai Shi,"{`"Jungle Fury`"}",t,{20476},Power Rangers
Godzilla,"{`"Warning from G`"}",f,{20477},Warning from G
Uncle Sam,"{`"Earth 10`"}",f,{20478},Earth 10
Cassiopeia,"{`"League ?of ?Legends?`"}",f,{20479},League of Legends
Space Invaders,{game},t,{20480},""
Super Diaper Baby,"{`"Captain Underpants`"}",t,{20481},Captain Underpants
Cristo Canyon,{Lastman},t,{20482},Lastman
FM-ians,"{`"Mega ?Man`"}",t,{20483},Mega Man Star Force
Tang Sanzang,"{`"Xi Xing Ji`"}",f,{20484},Xi Xing Ji
Acxa,{Voltron},t,{20485},Voltron: Legendary Defender
Zethrid,{Voltron},t,{20486},Voltron: Legendary Defender
Ezor,{Voltron},t,{20487},Voltron: Legendary Defender
Dr. Doofenshmirtz,{Phineas|Ferb},t,{20488},Phineas and Ferb
Mater,{Cars},f,{20489},Cars
Mater,"{`"Tow Mater`"}",f,{20489},Cars
Mater,"{`"Tow ?truck`"}",f,{20489},Cars
Jimmy Olsen,"{`"Giant Ants?`"}",f,{20491},King of the Giant Ants
Jimmy Olsen,"{`"Homo(-| )Disastrous`"}",f,{20492},Homo-Disastrous
Jimmy Olsen's Private Monster,"{`"Pre(-| )?Crisis`"}",t,{20493},Pre-Crisis
Jimmy Olsen,"{`"Non(-| )Super Superman`"}",f,{20494},Non-Super Superman
Jimmy Olsen,"{`"Speed Demon`"}",f,{20495},Speed Demon
Chameleon-Head Olsen,"{`"Pre(-| )?Crisis`"}",t,{20496},Pre-Crisis
Jimmy Olsen,"{`"Super Brain`"}",f,{20497},The Super Brain of Jimmy Olsen
Kamen Rider Ichi-Gata,{default},t,{20498},""
Rosyuo,"{`"Kamen Rider`"}",t,{20499},Kamen Rider
Kamen Rider Bravo,{default},t,{20500},""
Oren Pierre Alfonzo,"{`"Kamen Rider`"}",t,{20500},Kamen Rider
Kamen Rider Zangetsu,"{`"Takatora Kureshima`"}",t,{20501},""
Zangetsu,"{`"Kamen Rider`"}",f,{20501},Kamen Rider
James Bond,{composite},t,{20502},""
Bruce U,"{`"Who Killed Captain Alex`"}",t,{20503},Who Killed Captain Alex?
Yoshi the Weredino,"{`"Curse of the Weredino`"}",t,{20504},Curse of the Weredino
Charizardosaurus,"{`"The Creature From Lybon Forest`"}",t,{20505},The Creature From Lybon Forest
Shang Tsung,"{`"The Journey Begins`"}",f,{20506},Mortal Kombat: The Journey Begins
Shao Kahn,{Rovin},f,{20507},"Mortal Kombat, Rovin"
Shao Kahn,"{`"Battle of the Realms`"}",f,{20508},Mortal Kombat: Battle of the Realms
Sobek,"{`"Sobek ?\\(Sobek`"}",f,{20509},Sobek
Emperor Vertus,"{`"Animal Kaiser`"}",f,{20510},Animal Kaiser
Ankylosaurus,"{`"Dinosaur King`"}",f,{20512},Dinosaur King
Pachycephalosaurus,"{`"Dinosaur King`"}",f,{20513},Dinosaur King
Utahraptor,"{`"Dinosaur King`"}",f,{20514},Dinosaur King
Gaz Digzy,{Ballmastrz},t,{20515},Ballmastrz: 9009
Homer Simpson,"{`"The Simpsons`"}",t,{20516},The Simpsons
Lobo,"{`"Man of Tomorrow`"}",f,{20517},Superman: Man of Tomorrow
Bulletproof,"{`"Bulletproof ?\\(Image`"}",f,{20196},Image Comics
Bulletproof,"{`"Zandale Randolph`"}",f,{20196},Image Comics
Inazuma,"{`"Rock(-| )Paper(-| )Scissors`"}",f,{20518},Ultimate Rock-Paper-Scissors
General Fong,{Avatar},t,{20519},Avatar: TLA
General Fong,{A?TLA},t,{20519},Avatar: TLA
Kelsang,{Avatar},f,{20520},Avatar: TLA
Kelsang,{A?TLA},f,{20520},Avatar: TLA
Kelsang,"{`"Rise of Kyoshi`"}",f,{20520},Avatar: TLA
Xu Ping An,{Avatar},t,{20521},Avatar: TLA
Xu Ping An,{A?TLA},t,{20521},Avatar: TLA
Xu Ping An,"{`"Rise of Kyoshi`"}",t,{20521},Avatar: TLA
Kinto,{Avatar},f,{20522},Avatar: TLA
Kinto,{A?TLA},f,{20522},Avatar: TLA
Mystery Inc.,"{`"What's New,? Scooby(-| )?Doo`"}",f,{20523},"What's New, Scooby-Doo?"
Scooby-Doo Detective Agency,"{`"Pup Named Scooby(-| )?Doo`"}",f,{20524},A Pup Named Scooby-Doo
Duck Guy,"{`"Scooby(-| )?Doo`"}",f,{20525},Scooby-Doo
Dogbot,"{`"Scooby(-| )?Doo`"}",f,{20526},Scooby-Doo
Doctor Neo Cortex,"{`"Crash Bandicoot`"}",t,{20527},Crash Bandicoot
Chuck Norris,"{`"DEATH BATTLE`"}",f,{20528},DEATH BATTLE!
Reverse-Flash,"{`"DEATH BATTLE`"}",f,{20529},DEATH BATTLE!
Reverse-Flash,"{`"DC Animated Film Universe`"}",f,{20530},DC Animated Movie Universe
Reverse-Flash,{DCA(F|M)U},f,{20530},DC Animated Movie Universe
Reverse-Flash,"{`"DC Animated Movies?`"}",f,{20530},DC Animated Movie Universe
Davion,{Dota2?},f,{20531},Dota 2
Gunstringer,{Kinect},t,{20532},""
Frankenstein,"{`"Young Frankenstein`"}",f,{20532},Young Frankenstein
Brett Hawthorne,"{`"True Allegiance`"}",t,{20533},True Allegiance
Scary Stories to Tell in the Dark,{2019},t,{20534},""
Green Lantern,"{`"Green Lantern ?\\(?2011`"}",f,{20535},2011
Green Lantern,"{`"Live(-| )Action Green Lantern|Green Lantern Live(-| )Action`"}",f,{20535},2011
Green Lantern,"{`"Green Lantern (Movie|Film)`"}",f,{20535},2011
Vergil,"{`"Character Scramble`"}",f,{20536},Character Scramble
Chthonic Cabinet of the United Circles of Hell,"{`"Character Scramble`"}",t,{20537},Character Scramble
Lord Drakkon,"{`"Character Scramble`"}",f,{20538},Character Scramble
KM-14,"{`"Jason X`"}",t,{20539},Jason X
Jason Voorhees,"{`"Black Flame`"}",f,{20540},Black Flame
Hot Tub,"{`"American Dad`"}",f,{20541},American Dad!
Anti-Christ,"{`"American Dad`"}",f,{20542},American Dad!
Penny Fitzgerald,{Gumball},t,{20543},Amazing World of Gumball
Godzilla,"{`"Godzilla ?\\(Family Guy`"}",f,{20544},Family Guy
Frankenstein's Monster,"{`"Frankenstein Conquers the World`"}",f,{20545},Frankenstein Conquers the World
Johnny Bartlett,{Frighteners},t,{20546},The Frighteners
Hitler,"{`"Until the End of Time`"}",f,{20547},Until the End of Time
JEWEL OF SPLISH,"{`"Bail Jape`"}",t,{20548},Bail Jape
Jaws,"{`"vs Jaws`"}",f,{20627},""
Baron Afanas,"{`"What We Do in the Shadows`"}",t,{20549},What We Do in the Shadows
One-Eye,"{`"Orc Stain`"}",f,{20550},Orc Stain
Stubbs,"{`"Stubbs the Zombie`"}",f,{20551},Stubbs the Zombie
Stubbs,"{`"Without a Pulse`"}",f,{20551},Stubbs the Zombie
Magic Knights,"{`"Magic Knight Rayearth`"}",f,{20552},Magic Knight Rayearth
Sea Hawk,"{`"She(-| )Ra`"}",f,{20553},She-Ra
Sea Hawk,"{`"Princesses of Power`"}",f,{20553},She-Ra
Netossa,"{`"She(-| )Ra`"}",t,{20554},She-Ra
Netossa,"{`"Princesses of Power`"}",t,{20554},She-Ra
Spinnerella,"{`"She(-| )Ra`"}",t,{20554},She-Ra
Spinnerella,"{`"Princesses of Power`"}",t,{20554},She-Ra
Swift Wind,"{`"She(-| )Ra`"}",f,{20555},She-Ra
Swift Wind,"{`"Princesses of Power`"}",f,{20555},She-Ra
Angella,"{`"She(-| )Ra`"}",f,{20556},She-Ra
Angella,"{`"Princesses of Power`"}",f,{20556},She-Ra
Shadow Weaver,"{`"She(-| )Ra`"}",t,{20557},She-Ra
Shadow Weaver,"{`"Princesses of Power`"}",t,{20557},She-Ra
The Horde,"{`"She(-| )Ra`"}",f,{20558},She-Ra
The Horde,"{`"Princesses of Power`"}",f,{20558},She-Ra
Entrapta,"{`"She(-| )Ra`"}",t,{20559},She-Ra
Entrapta,"{`"Princesses of Power`"}",t,{20559},She-Ra
Bow,"{`"She(-| )Ra`"}",f,{20560},She-Ra
Bow,"{`"Princesses of Power`"}",f,{20560},She-Ra
Glimmer,"{`"She(-| )Ra`"}",f,{20561},She-Ra
Glimmer,"{`"Princesses of Power`"}",f,{20561},She-Ra
Catra,"{`"Princesses of Power`"}",f,{20562},She-Ra
Catra,{2018},f,{20562},She-Ra
Catra,{Reboot},f,{20562},She-Ra
Catra,{Netflix},f,{20562},She-Ra
Catra,"{`"She(-| )Ra`"}",f,{20562},She-Ra
She-Ra,"{`"Princesses of Power`"}",t,{20563},She-Ra and the Princesses of Power
She-Ra,{2018},t,{20563},She-Ra and the Princesses of Power
She-Ra,{Reboot},t,{20563},She-Ra and the Princesses of Power
She-Ra,{Netflix},t,{20563},She-Ra and the Princesses of Power
El Macho,"{`"Despicable Me`"}",t,{20564},Despicable Me
Black Zodiac,"{`"(Thir(13|te)en|13) Ghosts`"}",f,{20566},Thir13en Ghosts
Iron Man,"{`"Jeff Vintar`"}",f,{20567},Jeff Vintar
Morgan Yu,{Prey},t,{20568},Prey
Dunwich Horror,{Lovecraft},t,{20569},""
Parr Family,"{`"Incredibles comics`"}",f,{20570},The Incredibles comics
Nightshade,"{`"Eve Eden`"}",f,{1754},Eve Eden
Unstoppable Colossus,{Marvel},t,{20571},616
Unstoppable Colossus,{616},t,{20571},616
Red Hulk,{Maverick},f,{20572},Robert Maverick
Manphibian,{Marvel},t,{20573},616
Manphibian,{616},t,{20573},616
Cloud 9,{Marvel},f,{20574},616
Cloud 9,{616},f,{20574},616
Cloud 9,{Abigail|Boylen},f,{20574},616
Thordis,{Marvel},f,{20575},788
Thordis,{788},f,{20575},788
Hurricane,{1610},f,{20576},1610
Captains Network,{Marvel},f,{20577},616
Captains Network,{616},f,{20577},616
John Wraith,{Marvel},t,{20578},616
John Wraith,{616},t,{20578},616
Goldbug,{Marvel},f,{20579},616
Goldbug,{616},f,{20579},616
Red Guardian,"{`"Aleksey Lebedev`"}",f,{20580},Aleksey Lebedev
Thunderbolt,{Carver},f,{20581},Bill Carver
Nightshade,"{`"Nightshade ?\\(616`"}",f,{20582},616
Nightshade,"{`"Nightshade ?\\(Marvel`"}",f,{20582},616
Nightshade,{Tilda},f,{20582},616
She-Venom,{616},t,{20583},616
She-Venom,{2018},f,{20583},"Sony, 2018"
Usui,"{`"Rurouni Kenshin`"}",f,{20584},Rurouni Kenshin
Usui,{Uonuma},f,{20584},Rurouni Kenshin
Sarco Plank,"{`"S(tar )?Wars`"}",f,{20585},Star Wars
Annabeth,"{`"Annabeth Chase`"}",f,{20586},Heroes of Olympus
Annabeth,{Percy},f,{20586},Heroes of Olympus
Annabeth,"{`"Riordan(-| )?(verse)?`"}",f,{20586},Heroes of Olympus
Anime guy,"{`"Hippo Saga`"}",f,{20587},Hippo Saga
Weeping Angel,"{`"(Doctor|Dr\\.?) ?Who`"}",t,{20588},Doctor Who
Weeping Angel,{Who(ni)?verse},t,{20588},Doctor Who
Derek Lee,{Afflicted},f,{20589},Afflicted
A Quiet Place,"{Death,Angels?}",t,{20590},""
A Quiet Place,{Monsters?},t,{20590},""
A Quiet Place,"{`"A Quiet Place 2`"}",t,{20590},""
A Quiet Place,"{`"\\(A Quiet Place`"}",t,{20590},""
A Quiet Place,"{`"A Quiet Place\\)`"}",t,{20590},""
A Quiet Place,"{`"A Quiet Place\\?`"}",t,{20590},""
Bella,{Twilight},f,{20591},Twilight
Bella,"{`"Bella Swan`"}",f,{20591},Twilight
Supergirl,"{`"(Superman/Batman|Batman/Superman):? Apocalypse`"}",f,{20592},Superman/Batman: Apocalypse
John Pollard,"{`"Man Who Evolved`"}",f,{20593},The Man Who Evolved
Makoto Muraki,"{`"Drill Hole in My Brain`"}",t,{20594},Drill Hole in My Brain
Hamlet,"{`"Kill Shakespeare`"}",f,{20595},Kill Shakespeare
Debonair,"{`"Debonair Diamond`"}",f,{20596},The Hunters Guild: Red Hood
Debonair,"{`"Hunters Guild`"}",f,{20596},The Hunters Guild: Red Hood
Debonair,"{`"Red Hood`"}",f,{20596},The Hunters Guild: Red Hood
Grimm,"{`"Hunters Guild`"}",f,{20597},The Hunters Guild: Red Hood
Grimm,"{`"Red Hood`"}",f,{20597},The Hunters Guild: Red Hood
Dracula,"{`"Dracula ?\\(2020`"}",f,{20598},2020
Dracula,"{`"Dracula ?\\(Netflix`"}",f,{20598},2020
Aratsugu Yorino,{Semelparous},t,{20599},Semelparous
Negan,"{`"Walking Dead|TWD`"}",t,{20600},The Walking Dead
Rick,"{`"The Walking Dead`"}",f,{20602},The Walking Dead
Rick,"{`"\\(Walking Dead`"}",f,{20602},The Walking Dead
Rick,"{`"Rick Grimes`"}",f,{20602},The Walking Dead
Silver Streak,"{`"Lev Gleason`"}",f,{20603},Lev Gleason
Shao Kahn,{Malibu},f,{20604},Malibu Comics
Sirius Black,"{`"Harry Potter`"}",t,{20605},Harry Potter
Sirius,{Harry},f,{20605},Harry Potter
Sirius,{Voldemort},f,{20605},Harry Potter
Draco Malfoy,"{`"Harry Potter`"}",t,{20606},Harry Potter
Draco,{Harry},f,{20606},Harry Potter
Draco,{Joffrey},f,{20606},Harry Potter
SCP-4119,"{`"SCP Foundation`"}",t,{20607},""
SCP-5000,"{`"SCP Foundation`"}",t,{20608},""
SCP-106,"{`"SCP Foundation`"}",t,{20609},""
Honda Tadakatsu,{Tenkaichi},f,{20610},Tenkaichi
Miyamoto Musashi,{Tenkaichi},f,{20611},Tenkaichi
Ito,"{`"Night Comes for Us`"}",f,{20612},The Night Comes for Us
Emperor Belos,"{`"Owl House`"}",t,{20613},The Owl House
Amity,"{`"Amity Blight`"}",f,{20614},The Owl House
Amity,"{`"Owl House`"}",f,{20614},The Owl House
Eda,{Clawthorne},f,{20615},The Owl House
Eda,"{`"Owl House`"}",f,{20615},The Owl House
Hunter,"{`"Owl House`"}",f,{20616},The Owl House
Lilith,"{`"Owl House`"}",f,{20617},The Owl House
Lilith,{Clawthorne},f,{20617},The Owl House
Hector,{Wereworld},f,{20618},Wereworld
Stefan,"{`"Vamp(ire)? Diaries`"}",f,{20619},The Vampire Diaries
Stefan,{Salvatore},f,{20619},The Vampire Diaries
Damon,"{`"Vamp(ire)? Diaries`"}",f,{20620},The Vampire Diaries
Damon,{Salvatore},f,{20620},The Vampire Diaries
Katherine Pierce,"{`"Vamp(ire)? Diaries`"}",t,{20621},The Vampire Diaries
Wolfman,{2010},f,{20622},2010
Silver Shamrock Androids,{Halloween},t,{20623},Halloween
Sonic,{Werehog},f,{20624},Werehog
Hell Joe,"{`"Tower of God`"}",f,{20625},Tower of God
Green Hornet,{1966},f,{20626},1966
Jaws,"{`"Jaws ?\\(Jaws`"}",f,{20627},""
Jaws,{Bruce},f,{20627},""
Jaws,{1975},f,{20627},""
Jaws,"{`"vs\\.? Jaws`"}",f,{20627},""
Great Gazoo,{Flintstones},t,{20628},The Flintstones
FDR,"{`"FDR:? American Badass`"}",f,{20629},FDR: American Badass
Bunshichi Tanba,{Garouden},t,{20630},Garouden
Rainbow Dash,"{`"Rainbow Factory`"}",f,{20631},Rainbow Factory
Doctor Fate,"{`"(DC( Comics)?)`"}",t,"{20465,7611,1722}",DC
Violet Parr,{Incredibles},t,"{1133,20570}",The Incredibles
Beebo,{Arrowverse},f,{33},CW Arrowverse
Beebo,{CW},f,{33},CW Arrowverse
Beebo,{DCCW},f,{33},CW Arrowverse
Beebo,"{`"DC TV`"}",f,{33},CW Arrowverse
Beebo,{Legends},f,{33},CW Arrowverse
Beebo,{DCTV},f,{33},CW Arrowverse
Sam,"{`"Person of Interest`"}",f,{98},Person of Interest
Sam,{POI},f,{98},Person of Interest
Sam,"{`"Trick 'r Treat`"}",f,{13576},Trick 'r Treat
Sam,"{`"Trick r Treat`"}",f,{13576},Trick 'r Treat
Sam,{Vanquish},f,{5747},Vanquish
Sam,"{`"L(ord )?o(f )?t(he )?R(ings)?`"}",f,{5864},Lord of the Rings
Sam,{Frodo},f,{5864},Lord of the Rings
X,"{`"Novas Aventuras De Megaman`"}",f,{2612},Novas Aventuras De Megaman
Straightman,"{`"Batman:? The Adventures Continue`"}",f,{16065},DCAU
Deathstroke,"{`"Batman:? The Adventures Continue`"}",f,{16066},DCAU
Azrael,"{`"Batman:? The Adventures Continue`"}",f,{16067},DCAU
Red Hood,"{`"Batman:? The Adventures Continue`"}",f,{16068},DCAU
Alita,"{`"Alita: Battle Angel`"}",f,{20634},Alita: Battle Angel
Alita,{2019},f,{20634},Alita: Battle Angel
Alita,{movie|film},f,{20634},Alita: Battle Angel
Hawkeye,{AWACS},f,{},""
Mighty Mom and Dyno Dad,"{`"Fairly OddParents`"}",t,{20923},Fairly OddParents
Miyamoto Musashi,{Fate},f,{20924},Fate
Miyamoto Musashi,"{`"Grande? Order`"}",f,{20924},Fate
Miyamoto Musashi,"{`"F(ate )?/?GO`"}",f,{20924},Fate
Robin Hood,"{`"Robin Hood ?\\(Fate`"}",f,{20925},Fate
Robin Hood,"{Fate,EXTRA}",f,{20925},Fate
Robin Hood,"{`"Grande? Order`"}",f,{20925},Fate
Robin Hood,"{`"F(ate )?/?GO`"}",f,{20925},Fate
Edmond Dantès,{Fate},f,{20926},Fate
Edmond Dantès,{Avenger},f,{20926},Fate
Edmond Dantès,"{`"Grande? Order`"}",f,{20926},Fate
Edmond Dantès,"{`"F(ate )?/?GO`"}",f,{20926},Fate
Mordred,"{`"\\[Fate`"}",f,{20927},Fate
Mordred,{Apoc(rypha)?},f,{20927},Fate
Mordred,{Serv(a|e)nts?},f,{20927},Fate
Mordred,"{`"Mordred Pendragon`"}",f,{20927},Fate
Mordred,"{`"Grande? Order`"}",f,{20927},Fate
Mordred,"{`"F(ate )?/?GO`"}",f,{20927},Fate
Mordred,{Saber},f,{20927},Fate
Asclepius,{Fate},f,{20928},Fate
Asclepius,{Caster},f,{20928},Fate
Asclepius,"{`"Grande? Order`"}",f,{20928},Fate
Asclepius,"{`"F(ate )?/?GO`"}",f,{20928},Fate
Mash Kyrielight,{Fate},t,{20929},Fate
Mash,{(Fate},f,{20929},Fate
Mash,"{`"Grande? Order`"}",f,{20929},Fate
Mash,"{`"F(ate )?/?GO`"}",f,{20929},Fate
Mash,{Galahad},f,{20929},Fate
Karna,{Fate},f,{20930},Fate
Karna,{Apoc(rypha)?},f,{20930},Fate
Karna,"{`"Grande? Order`"}",f,{20930},Fate
Karna,{F/?GO},f,{20930},Fate
Lakshmibai,{Fate},f,{20931},Fate
Lakshmibai,"{`"Grande? Order`"}",f,{20931},Fate
Lakshmibai,{F/?GO},f,{20931},Fate
Crypters,{Fate},t,{20932},Fate
Crypters,"{`"Grande? Order`"}",t,{20932},Fate
Crypters,{F/?GO},t,{20932},Fate
Billy the Kid,{Fate},f,{20933},Fate
Billy the Kid,"{`"Grande? Order`"}",f,{20933},Fate
Billy the Kid,{F/?GO},f,{20933},Fate
Abigail Williams,{Fate},f,{20934},Fate
Abigail Williams,"{`"Grande? Order`"}",f,{20934},Fate
Hawkeye,"{`"E(-| )?2D`"}",f,{},""
Beyonder,"{`"Ret ?con`"}",f,"{2108,2107}",Marvel
Sonic,"{`"Sonic the Hedgehog 2`"}",f,"{8607,17670}",2020 film
Electro,"{`"Electro ?\\(Spider(-| )?Mans?\\)`"}",f,{2268},616
Daredevil,"{`"Charlie Cox`"}",f,{1289},MCU
Francine Frye,{616},t,{21742},616
Gax,"{`"Ben (10|Ten(nyson)?)`"}",f,{21743},Ben 10
Gax,{(Omn|Ulti)itrix},f,{21743},Ben 10
Superman,{Zimaut},f,{21744},Zimaut Animation
Saitama,{Zimaut},f,{21745},Zimaut Animation
Farfetch'd,{Pok(e|é)m(o|a)n},t,{21746},Pokémon
Sirfetch'd,{Pok(e|é)m(o|a)n},t,{21746},Pokémon
Omni-Man,{AniMatt},f,{21747},AniMatt
Superman,"{`"DC Versus Marvel`"}",f,{21748},DC Versus Marvel
Pants,"{`"Jimmy Neutron`"}",f,{21749},Jimmy Neutron
Lee,"{`"Wa(lk|kl)ing Dead`"}",f,{21750},The Walking Dead
Lee,{TWD},f,{21750},The Walking Dead
Lee,{Everett},f,{21750},The Walking Dead
Leonardo,"{`"Teenaged? Mutant Ninja Turtles?`",Archie}",f,{21751},Archie Comics
Leonardo,"{TMNT,Archie}",f,{21751},Archie Comics
Raphael,"{`"Teenaged? Mutant Ninja Turtles?`",Archie}",f,{21752},Archie Comics
Raphael,"{TMNT,Archie}",f,{21752},Archie Comics
Donatello,"{`"Teenaged? Mutant Ninja Turtles?`",Archie}",f,{21753},Archie Comics
Donatello,"{TMNT,Archie}",f,{21753},Archie Comics
Michelangelo,"{`"Teenaged? Mutant Ninja Turtles?`",Archie}",f,{21754},Archie Comics
Michelangelo,"{TMNT,Archie}",f,{21754},Archie Comics
Splinter,"{`"Teenaged? Mutant Ninja Turtles?`",Archie}",f,{21755},Archie Comics
Abigail Williams,{F/?GO},f,{20934},Fate
Rama,{Fate},f,{20935},Fate
Rama,"{`"Grande? Order`"}",f,{20935},Fate
Rama,{F/?GO},f,{20935},Fate
Scáthach,{Fate},f,{20936},Fate
Scáthach,"{`"Grande? Order`"}",f,{20936},Fate
Scáthach,{F/?GO},f,{20936},Fate
Scáthach,{Lancer},f,{20936},Fate
Lostbelt Kings,{Fate},t,{20937},Fate
Lostbelt Kings,"{`"Grande? Order`"}",t,{20937},Fate
Lostbelt Kings,{F/?GO},t,{20937},Fate
Scáthach-Skaði,{Fate},t,{20937},Fate
Scáthach-Skaði,"{`"Grande? Order`"}",t,{20937},Fate
Scáthach-Skaði,{F/?GO},t,{20937},Fate
Arjuna,"{`"Arjuna ?\\(Fate`"}",f,{20938},Fate
Arjuna,"{`"Arjuna ?\\[Fate`"}",f,{20938},Fate
Arjuna,{Archer},f,{20938},Fate
Arash,{Fate},f,{20939},Fate
Arash,"{`"Grande? Order`"}",f,{20939},Fate
Arash,{F/?GO},f,{20939},Fate
Xiang Yu,{Fate},f,{20940},Fate
Xiang Yu,"{`"Grande? Order`"}",f,{20940},Fate
Xiang Yu,{F/?GO},f,{20940},Fate
Amakusa Shirō,{Fate},f,{20941},Fate
Amakusa Shirō,{Apoc(rypha)?},f,{20941},Fate
Napoléon,"{`"Napol(é|e)on ?\\(Fate`"}",f,{20942},Fate
Napoléon,"{`"Grande? Order`"}",f,{20942},Fate
Napoléon,{F/?GO},f,{20942},Fate
Spartacus,"{`"Spartacus ?\\(Fate`"}",f,{20943},Fate
Spartacus,"{`"Spartacus ?\\[Fate`"}",f,{20943},Fate
Spartacus,{Red},f,{20943},Fate
Spartacus,{Servants?},f,{20943},Fate
Spartacus,{Apoc(rypha)?},f,{20943},Fate
Phantom of the Opera,{Fate},f,{20944},Fate
Phantom of the Opera,"{`"Grande? Order`"}",f,{20944},Fate
Phantom of the Opera,{F/?GO},f,{20944},Fate
Brynhildr,{Fate},f,{20945},Fate
Brynhildr,{Lancer},f,{20945},Fate
Brynhildr,"{`"Grande? Order`"}",f,{20945},Fate
Brynhildr,{F/?GO},f,{20945},Fate
Marie Antoinette,{Fate},f,{20946},Fate
Marie Antoinette,"{`"Grande? Order`"}",f,{20946},Fate
Marie Antoinette,{F/?GO},f,{20946},Fate
Francis Drake,"{Fate,Extra}",f,{20947},Fate
Francis Drake,"{`"Grande? Order`"}",f,{20947},Fate
Francis Drake,{F/?GO},f,{20947},Fate
Geronimo,"{`"Geronimo ?\\(Fate`"}",f,{20948},Fate
Geronimo,"{`"Grande? Order`"}",f,{20948},Fate
Geronimo,{F/?GO},f,{20948},Fate
Beowulf,"{`"Beowulf ?\\(Fate`"}",f,{20949},Fate
Minato,{Edo},f,{20429},Naruto
Sakura,{Gar(ō|o)u?den},f,{20950},Garōden
Sakura,"{`"Crybaby Sakura`"}",f,{20950},Garōden
Jyuzo Fujimaki,{Gar(ō|o)u?den},t,{20951},Garōden
Hikoichi Kurama,{Gar(ō|o)u?den},t,{20952},Garōden
Hiroshi Nagata,{Gar(ō|o)u?den},f,{20953},Garōden
Tatsumi,{Gar(ō|o)u?den},f,{20954},Garōden
Tsutomu Himekawa,{Gar(ō|o)u?den},t,{20955},Garōden
Shozan Matsuo,{Gar(ō|o)u?den},t,{20956},Garōden
Juumei Kuga,{Gar(ō|o)u?den},t,{20957},Garōden
Jyohei Tsutsumi,{Gar(ō|o)u?den},t,{20958},Garōden
Alpha,{TOME},f,{20959},TOME
